avg_rating,geek_rating,num_voters,rank,release_date,title,url
7.14,6.749,4115.0,629,2007,Container,/boardgame/26990/container
7.01,6.746,6518.0,630,2015,Flick 'em Up!,/boardgame/169124/flick-em
7.03,6.744,6483.0,631,2015,Celestia,/boardgame/175117/celestia
7.0,6.744,7382.0,632,1999,Ricochet Robots,/boardgame/51/ricochet-robots
7.21,6.744,3894.0,633,1986,Britannia,/boardgame/240/britannia
7.1,6.741,4843.0,634,2016,The Castles of Burgundy: The Card Game,/boardgame/191977/castles-burgundy-card-game
6.89,6.737,11001.0,635,2008,Roll Through the Ages: The Bronze Age,/boardgame/37380/roll-through-ages-bronze-age
8.89,6.736,866.0,636,2018,Too Many Bones: Undertow,/boardgame/235802/too-many-bones-undertow
7.45,6.734,2842.0,637,2016,The Others,/boardgame/172047/others
7.2,6.732,3492.0,638,2012,CO₂,/boardgame/72225/co
7.96,6.732,1419.0,639,2018,War Chest,/boardgame/249259/war-chest
7.78,6.732,1622.0,640,2010,BattleCON: War of Indines,/boardgame/89409/battlecon-war-indines
7.31,6.732,2857.0,641,2017,Fugitive,/boardgame/197443/fugitive
6.97,6.731,6956.0,642,1995,High Society,/boardgame/220/high-society
7.03,6.731,6256.0,643,2012,Morels,/boardgame/122298/morels
7.31,6.73,2756.0,644,2011,Pictomania,/boardgame/98229/pictomania
7.52,6.73,2140.0,645,2015,Legendary Encounters: A Predator Deck Building Game,/boardgame/174570/legendary-encounters-predator-deck-building-game
7.18,6.729,3549.0,646,2004,Tumblin-Dice,/boardgame/16747/tumblin-dice
6.99,6.524,3171.0,901,2015,Hostage Negotiator,/boardgame/134253/hostage-negotiator
7.03,6.523,2622.0,902,1993,Sticheln,/boardgame/354/sticheln
7.03,6.523,3202.0,903,1985,BattleTech,/boardgame/1540/battletech
7.18,6.522,2152.0,904,2015,Sylvion,/boardgame/143405/sylvion
7.34,6.522,1644.0,905,2017,Chimera Station,/boardgame/163642/chimera-station
7.19,6.95,9601.0,407,2015,Potion Explosion,/boardgame/180974/potion-explosion
7.54,6.949,3750.0,408,1990,The Republic of Rome,/boardgame/1513/republic-rome
7.47,6.949,4404.0,409,2011,Gears of War: The Board Game,/boardgame/42776/gears-war-board-game
7.41,6.949,4428.0,410,2012,Thunderstone Advance: Towers of Ruin,/boardgame/116998/thunderstone-advance-towers-ruin
7.2,6.949,14717.0,411,2012,Zombicide,/boardgame/113924/zombicide
7.71,6.947,2531.0,412,2015,Argent: The Consortium,/boardgame/144797/argent-consortium
7.35,6.946,4960.0,413,2017,The Fox in the Forest,/boardgame/221965/fox-forest
7.04,6.945,34576.0,414,1997,Bohnanza,/boardgame/11/bohnanza
7.57,6.94,3069.0,415,2015,Baseball Highlights: 2045,/boardgame/151022/baseball-highlights-2045
7.05,6.939,18063.0,416,2004,No Thanks!,/boardgame/12942/no-thanks
7.62,6.937,2987.0,417,2016,Mare Nostrum: Empires,/boardgame/174785/mare-nostrum-empires
7.3,6.937,5852.0,418,2013,Quantum,/boardgame/143519/quantum
8.08,6.936,2011.0,419,2014,Shadows of Brimstone: Swamps of Death,/boardgame/150997/shadows-brimstone-swamps-death
7.22,6.934,7048.0,420,2015,Karuba,/boardgame/183251/karuba
8.03,6.934,1685.0,421,2005,1846: The Race for the Midwest,/boardgame/17405/1846-race-midwest
8.21,6.932,1569.0,422,2015,Triumph & Tragedy,/boardgame/130960/triumph-tragedy
7.14,6.93,10136.0,423,2014,Port Royal,/boardgame/156009/port-royal
7.06,6.929,19591.0,424,2014,Camel Up,/boardgame/153938/camel
7.22,6.929,8466.0,425,2011,Discworld: Ankh-Morpork,/boardgame/91312/discworld-ankh-morpork
7.73,7.348,10245.0,147,2015,Zombicide: Black Plague,/boardgame/176189/zombicide-black-plague
7.71,7.347,7655.0,148,2018,The Quacks of Quedlinburg,/boardgame/244521/quacks-quedlinburg
7.62,7.347,9034.0,149,2009,Steam,/boardgame/27833/steam
7.54,7.344,14164.0,150,2000,The Princes of Florence,/boardgame/555/princes-florence
7.86,7.344,5109.0,151,2015,Trickerion: Legends of Illusion,/boardgame/163068/trickerion-legends-illusion
7.64,7.34,8684.0,152,2013,Viticulture,/boardgame/128621/viticulture
7.44,7.338,62210.0,153,2004,Ticket to Ride,/boardgame/9209/ticket-ride
7.48,7.329,28701.0,154,1993,Magic: The Gathering,/boardgame/463/magic-gathering
7.47,7.325,17804.0,155,1999,Ra,/boardgame/12/ra
7.53,7.322,15901.0,156,2009,Cyclades,/boardgame/54998/cyclades
7.9,7.319,4579.0,157,2015,Star Realms: Colony Wars,/boardgame/182631/star-realms-colony-wars
7.42,7.319,87537.0,158,2000,Carcassonne,/boardgame/822/carcassonne
7.55,7.317,12104.0,159,2006,Shogun,/boardgame/20551/shogun
7.43,7.317,26323.0,160,2007,Galaxy Trucker,/boardgame/31481/galaxy-trucker
7.65,7.308,7496.0,161,2018,That's Pretty Clever,/boardgame/244522/s-pretty-clever
7.85,7.306,4648.0,162,2014,Kanban: Driver's Edition,/boardgame/109276/kanban-drivers-edition
8.11,7.304,3553.0,163,2018,Detective: A Modern Crime Board Game,/boardgame/223321/detective-modern-crime-board-game
7.68,7.304,6548.0,164,2003,YINSH,/boardgame/7854/yinsh
7.5,7.301,15297.0,165,2016,Sushi Go Party!,/boardgame/192291/sushi-go-party
7.46,7.298,18226.0,166,2014,Imperial Settlers,/boardgame/154203/imperial-settlers
7.82,7.226,3949.0,208,2016,The Manhattan Project: Energy Empire,/boardgame/176734/manhattan-project-energy-empire
7.45,7.219,13498.0,209,2010,Sid Meier's Civilization: The Board Game,/boardgame/77130/sid-meiers-civilization-board-game
7.53,7.218,8243.0,210,2016,Roll Player,/boardgame/169426/roll-player
7.46,7.218,11126.0,211,2014,Onitama,/boardgame/160477/onitama
8.01,7.214,3708.0,212,2018,Lords of Hellas,/boardgame/222509/lords-hellas
7.92,7.214,3358.0,213,2006,Here I Stand,/boardgame/17392/here-i-stand
8.5,7.21,1895.0,214,2017,Aeon's End: War Eternal,/boardgame/218417/aeons-end-war-eternal
7.41,7.209,12227.0,215,2009,Dungeon Lords,/boardgame/45315/dungeon-lords
7.88,7.207,3668.0,216,2016,Tyrants of the Underdark,/boardgame/189932/tyrants-underdark
7.29,7.206,54948.0,217,2009,Small World,/boardgame/40692/small-world
7.77,7.205,4273.0,218,2017,Pulsar 2849,/boardgame/228341/pulsar-2849
7.38,7.205,14718.0,219,1992,Modern Art,/boardgame/118/modern-art
7.43,7.205,12149.0,220,2011,Letters from Whitechapel,/boardgame/59959/letters-whitechapel
7.32,7.204,32579.0,221,2009,The Resistance,/boardgame/41114/resistance
7.17,6.571,2392.0,847,2016,Escape Room: The Game,/boardgame/204836/escape-room-game
7.12,6.571,2706.0,848,2013,Carcassonne: South Seas,/boardgame/147303/carcassonne-south-seas
6.88,6.568,4729.0,849,2015,New York 1901,/boardgame/174660/new-york-1901
6.75,6.568,8103.0,850,2004,Fairy Tale,/boardgame/13823/fairy-tale
7.06,6.566,2792.0,851,2001,Medina,/boardgame/1261/medina
7.3,6.566,1858.0,852,2015,Kraftwagen,/boardgame/171879/kraftwagen
6.92,6.566,3961.0,853,2006,Arkadia,/boardgame/25643/arkadia
7.61,6.564,1424.0,854,2016,Smash Up: It's Your Fault!,/boardgame/177802/smash-its-your-fault
6.87,6.563,4631.0,855,2014,Viceroy,/boardgame/157526/viceroy
7.79,6.562,1202.0,856,2018,Camel Up (Second Edition),/boardgame/260605/camel-second-edition
7.79,6.562,1116.0,857,2018,Container: 10th Anniversary Jumbo Edition!,/boardgame/229892/container-10th-anniversary-jumbo-edition
6.93,6.561,3890.0,858,2011,Santiago de Cuba,/boardgame/104347/santiago-de-cuba
7.46,6.561,1769.0,859,2015,Fief: France 1429,/boardgame/152470/fief-france-1429
6.97,6.561,4233.0,860,2008,A Touch of Evil: The Supernatural Game,/boardgame/35815/touch-evil-supernatural-game
6.67,6.56,20575.0,861,2004,Tsuro,/boardgame/16992/tsuro
7.52,6.465,1168.0,1001,1995,1856: Railroading in Upper Canada from 1856,/boardgame/423/1856-railroading-upper-canada-1856
7.39,6.465,1421.0,1002,2012,Ascension: Immortal Heroes,/boardgame/122294/ascension-immortal-heroes
7.23,7.064,13270.0,305,2010,Innovation,/boardgame/63888/innovation
7.54,7.062,5035.0,306,1994,Blood Bowl (Third Edition),/boardgame/712/blood-bowl-third-edition
7.33,7.06,8181.0,307,2014,Pandemic: The Cure,/boardgame/150658/pandemic-cure
7.55,7.057,4389.0,308,2015,Stockpile,/boardgame/161614/stockpile
7.32,7.057,12118.0,309,2011,Mansions of Madness,/boardgame/83330/mansions-madness
7.19,7.056,21830.0,310,2013,Forbidden Desert,/boardgame/136063/forbidden-desert
7.54,7.056,4535.0,311,2018,Azul: Stained Glass of Sintra,/boardgame/256226/azul-stained-glass-sintra
7.46,7.056,6377.0,312,2012,Spartacus: A Game of Blood & Treachery,/boardgame/128671/spartacus-game-blood-treachery
7.31,7.054,10982.0,313,2005,Descent: Journeys in the Dark,/boardgame/17226/descent-journeys-dark
7.93,7.051,2500.0,314,2015,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,/boardgame/183562/star-wars-x-wing-miniatures-game-force-awakens-cor
7.78,7.05,2738.0,315,2012,The Great Zimbabwe,/boardgame/111341/great-zimbabwe
7.37,7.048,6036.0,316,2010,London,/boardgame/65781/london
7.39,7.041,6119.0,317,2015,Raptor,/boardgame/177639/raptor
7.26,7.04,13583.0,318,2011,Sentinels of the Multiverse,/boardgame/102652/sentinels-multiverse
7.21,7.038,13402.0,319,2007,Biblios,/boardgame/34219/biblios
7.38,7.038,6655.0,320,2012,Archipelago,/boardgame/105551/archipelago
7.5,6.639,1778.0,746,2013,Level 7 [Omega Protocol],/boardgame/137649/level-7-omega-protocol
7.1,6.639,3282.0,747,2016,Via Nebula,/boardgame/191231/nebula
7.04,6.635,3832.0,748,2017,Majesty: For the Realm,/boardgame/230080/majesty-realm
7.23,6.634,2516.0,749,2011,Ninjato,/boardgame/50768/ninjato
7.04,6.634,3705.0,750,2008,Fauna,/boardgame/35497/fauna
7.73,6.633,1403.0,751,2009,Conflict of Heroes: Storms of Steel! – Kursk 1943,/boardgame/38823/conflict-heroes-storms-steel-kursk-1943
7.3,6.632,2243.0,752,2008,Manoeuvre,/boardgame/17396/manoeuvre
7.07,6.632,3533.0,753,2011,Yggdrasil,/boardgame/71671/yggdrasil
7.26,6.632,2407.0,754,2001,Zendo,/boardgame/6830/zendo
6.73,6.632,17891.0,755,2003,"Hey, That's My Fish!",/boardgame/8203/hey-s-my-fish
7.01,6.632,4146.0,756,2003,Domaine,/boardgame/5737/domaine
7.49,6.631,1779.0,757,2017,Kitchen Rush,/boardgame/223953/kitchen-rush
8.12,6.631,1397.0,758,2019,Batman: Gotham City Chronicles,/boardgame/222514/batman-gotham-city-chronicles
7.67,6.63,1743.0,759,2017,Legend of the Five Rings: The Card Game,/boardgame/184151/legend-five-rings-card-game
6.97,6.629,4415.0,760,2014,Diamonds,/boardgame/152162/diamonds
7.14,6.629,2965.0,761,2012,A Fake Artist Goes to New York,/boardgame/135779/fake-artist-goes-new-york
6.97,6.628,4209.0,762,2014,Nations: The Dice Game,/boardgame/157809/nations-dice-game
6.99,6.412,2053.0,1107,2002,Himalaya,/boardgame/3800/himalaya
7.5,6.411,1092.0,1108,2014,Antike II,/boardgame/166857/antike-ii
7.07,6.41,1788.0,1109,2008,Hab & Gut,/boardgame/38863/hab-gut
7.18,6.41,1970.0,1110,2017,Betrayal at Baldur's Gate,/boardgame/228660/betrayal-baldurs-gate
6.85,6.409,2764.0,1111,2010,51st State,/boardgame/73369/51st-state
6.87,6.408,2721.0,1112,2009,Arctic Scavengers,/boardgame/41933/arctic-scavengers
7.7,6.406,1020.0,1113,2013,"The Hunters: German U-Boats at War, 1939-43",/boardgame/113873/hunters-german-u-boats-war-1939-43
7.5,6.406,1243.0,1114,2003,Europe Engulfed,/boardgame/6205/europe-engulfed
7.3,6.405,1415.0,1115,2015,Forge War,/boardgame/146221/forge-war
7.21,6.403,1514.0,1116,2012,Exodus: Proxima Centauri,/boardgame/122842/exodus-proxima-centauri
6.63,6.402,6310.0,1117,2014,Tiny Epic Kingdoms,/boardgame/148951/tiny-epic-kingdoms
6.71,6.402,5124.0,1118,1978,Junta,/boardgame/242/junta
7.08,6.402,1826.0,1119,1981,A House Divided: War Between the States 1861-65,/boardgame/701/house-divided-war-between-states-1861-65
6.85,6.401,2701.0,1120,2003,Gulo Gulo,/boardgame/6351/gulo-gulo
6.93,6.401,2191.0,1121,2011,Pergamon,/boardgame/90040/pergamon
6.83,6.4,2799.0,1122,2013,Space Cadets: Dice Duel,/boardgame/142079/space-cadets-dice-duel
7.53,6.4,1752.0,1123,2013,Star Trek: Attack Wing,/boardgame/139771/star-trek-attack-wing
6.84,6.4,3215.0,1124,2012,Krosmaster: Arena,/boardgame/112138/krosmaster-arena
6.85,6.399,2663.0,1125,2014,"Artifacts, Inc.",/boardgame/168609/artifacts-inc
6.81,6.398,2872.0,1126,1992,The Rose King,/boardgame/201/rose-king
7.35,6.83,3260.0,527,2014,Panamax,/boardgame/131287/panamax
7.42,6.829,3223.0,528,2012,Yedo,/boardgame/117915/yedo
7.44,6.828,2891.0,529,2015,Super Motherload,/boardgame/162286/super-motherload
7.06,6.827,8238.0,530,2015,Between Two Cities,/boardgame/168435/between-two-cities
7.56,6.827,2438.0,531,2009,Summoner Wars: Phoenix Elves vs Tundra Orcs,/boardgame/82421/summoner-wars-phoenix-elves-vs-tundra-orcs
8.05,6.826,1696.0,532,2018,Betrayal Legacy,/boardgame/240196/betrayal-legacy
7.33,6.826,3711.0,533,2018,Century: Eastern Wonders,/boardgame/242574/century-eastern-wonders
7.26,6.825,4201.0,534,2016,The Networks,/boardgame/72321/networks
7.54,6.825,2456.0,535,2017,Nusfjord,/boardgame/234277/nusfjord
7.25,6.824,4360.0,536,2017,Yamataï,/boardgame/213893/yamatai
7.02,6.822,11037.0,537,2018,The Mind,/boardgame/244992/mind
7.93,6.82,2089.0,538,2017,Warhammer Underworlds: Shadespire,/boardgame/224597/warhammer-underworlds-shadespire
7.14,6.819,6274.0,539,2014,Onirim (second edition),/boardgame/156336/onirim-second-edition
7.4,6.818,3062.0,540,2016,13 Days: The Cuban Missile Crisis,/boardgame/177590/13-days-cuban-missile-crisis
7.53,6.818,2441.0,541,2014,Saint Petersburg (second edition),/boardgame/156943/saint-petersburg-second-edition
7.23,6.817,4264.0,542,2007,Tribune: Primus Inter Pares,/boardgame/30957/tribune-primus-inter-pares
7.82,6.816,1773.0,543,2017,Sidereal Confluence: Trading and Negotiation in the Elysian Quadrant,/boardgame/202426/sidereal-confluence-trading-and-negotiation-elysia
7.28,6.816,5054.0,544,2011,Dungeons & Dragons: The Legend of Drizzt Board Game,/boardgame/91872/dungeons-dragons-legend-drizzt-board-game
7.25,6.816,4980.0,545,2012,Star Wars: The Card Game,/boardgame/103886/star-wars-card-game
7.29,6.815,3681.0,546,2008,Tinners' Trail,/boardgame/35570/tinners-trail
8.45,6.815,1121.0,547,2019,Pax Pamir (Second Edition),/boardgame/256960/pax-pamir-second-edition
6.53,6.359,10501.0,1207,-3000,Backgammon,/boardgame/2397/backgammon
7.16,6.358,1404.0,1208,2011,Québec,/boardgame/91984/quebec
7.03,6.356,1856.0,1209,1974,Wooden Ships & Iron Men,/boardgame/237/wooden-ships-iron-men
7.73,6.355,903.0,1210,2019,Black Angel,/boardgame/230244/black-angel
6.98,6.354,2277.0,1211,2016,Bloodborne: The Card Game,/boardgame/195856/bloodborne-card-game
6.83,6.354,2459.0,1212,2016,Welcome Back to the Dungeon,/boardgame/195043/welcome-back-dungeon
7.96,6.354,753.0,1213,2009,RAF: The Battle of Britain 1940,/boardgame/40209/raf-battle-britain-1940
7.33,6.354,1195.0,1214,1974,"Napoleon: The Waterloo Campaign, 1815",/boardgame/1662/napoleon-waterloo-campaign-1815
7.36,6.354,1147.0,1215,2019,Barrage,/boardgame/251247/barrage
6.99,6.353,1733.0,1216,2010,Founding Fathers,/boardgame/37358/founding-fathers
7.15,6.352,1577.0,1217,1995,Legend of the Five Rings,/boardgame/1887/legend-five-rings
6.63,6.352,4212.0,1218,1989,Ave Caesar,/boardgame/494/ave-caesar
6.53,6.351,10048.0,1219,1997,Jungle Speed,/boardgame/8098/jungle-speed
7.24,6.35,1441.0,1220,2015,Adventure Time Love Letter,/boardgame/175307/adventure-time-love-letter
8.03,6.349,728.0,1221,2005,Infinity,/boardgame/21133/infinity
7.48,6.349,1011.0,1222,2019,Hadara,/boardgame/269144/hadara
6.89,6.348,2020.0,1223,2008,Royal Palace,/boardgame/38992/royal-palace
7.19,6.348,1334.0,1224,2014,Mangrovia,/boardgame/165948/mangrovia
7.18,6.347,1345.0,1225,2017,Transatlantic,/boardgame/163805/transatlantic
7.56,6.729,2013.0,647,2000,Star Wars: The Queen's Gambit,/boardgame/939/star-wars-queens-gambit
6.99,6.728,7503.0,648,1991,Formula Dé,/boardgame/173/formula-de
6.96,6.727,8149.0,649,2015,Lanterns: The Harvest Festival,/boardgame/160851/lanterns-harvest-festival
7.31,6.727,3018.0,650,2011,Ascension: Return of the Fallen,/boardgame/95064/ascension-return-fallen
7.01,6.726,6189.0,651,2003,Attika,/boardgame/8051/attika
7.06,6.725,4840.0,652,2000,Dream Factory,/boardgame/904/dream-factory
7.45,6.724,2258.0,653,2018,Between Two Castles of Mad King Ludwig,/boardgame/258036/between-two-castles-mad-king-ludwig
6.81,6.723,36494.0,654,2010,Forbidden Island,/boardgame/65244/forbidden-island
7.36,6.722,2568.0,655,2011,Thunderstone: Dragonspire,/boardgame/85897/thunderstone-dragonspire
7.46,6.722,2162.0,656,2015,Signorie,/boardgame/177678/signorie
7.27,6.721,2980.0,657,2015,The Pursuit of Happiness,/boardgame/181687/pursuit-happiness
7.6,6.72,1835.0,658,2018,Blackout: Hong Kong,/boardgame/262215/blackout-hong-kong
7.1,6.719,4488.0,659,2005,Antike,/boardgame/19600/antike
7.51,6.718,2122.0,660,2014,Dogs of War,/boardgame/158435/dogs-war
6.87,6.716,12679.0,661,2013,Concept,/boardgame/147151/concept
7.12,6.715,3904.0,662,2015,Discoveries: The Journals of Lewis and Clark,/boardgame/171669/discoveries-journals-lewis-and-clark
7.05,6.714,4936.0,663,2000,La Città,/boardgame/554/la-citta
7.02,6.521,2718.0,906,2011,Tournay,/boardgame/105037/tournay
7.82,6.521,1104.0,907,2019,Pipeline,/boardgame/256730/pipeline
6.97,6.521,3787.0,908,1980,Titan,/boardgame/103/titan
7.24,6.521,2078.0,909,2016,New Angeles,/boardgame/205716/new-angeles
7.38,6.52,1565.0,910,2017,Agra,/boardgame/230085/agra
7.97,6.52,1046.0,911,2018,Cerebria: The Inside World,/boardgame/218479/cerebria-inside-world
6.86,6.518,4535.0,912,2004,Wings of War: Famous Aces,/boardgame/9203/wings-war-famous-aces
6.67,6.518,12998.0,913,2009,Castle Panic,/boardgame/43443/castle-panic
6.96,6.517,3182.0,914,1998,Mystery Rummy: Jack the Ripper,/boardgame/106/mystery-rummy-jack-ripper
7.6,6.516,1275.0,915,2018,Empires of the Void II,/boardgame/218509/empires-void-ii
7.58,6.516,1558.0,916,2019,Villagers,/boardgame/241724/villagers
7.27,6.514,1821.0,917,2018,Railroad Ink: Blazing Red Edition,/boardgame/251678/railroad-ink-blazing-red-edition
6.86,6.514,3779.0,918,2006,Mykerinos,/boardgame/21441/mykerinos
7.1,6.513,2248.0,919,2016,Ulm,/boardgame/191876/ulm
7.04,6.512,2537.0,920,2017,Jump Drive,/boardgame/205597/jump-drive
7.56,6.512,1434.0,921,2018,Shards of Infinity,/boardgame/244115/shards-infinity
7.5,6.511,1471.0,922,2018,Palm Island,/boardgame/239464/palm-island
7.16,6.511,2112.0,923,2016,Archaeology: The New Expedition,/boardgame/191300/archaeology-new-expedition
7.01,6.51,2891.0,924,2015,XenoShyft: Onslaught,/boardgame/159109/xenoshyft-onslaught
7.19,6.51,1946.0,925,2011,Ascending Empires,/boardgame/37919/ascending-empires
6.69,6.194,1961.0,1601,2011,Drako: Dragon & Dwarves,/boardgame/102237/drako-dragon-dwarves
7.49,6.193,757.0,1602,2018,Spirits of the Wild,/boardgame/256606/spirits-wild
6.87,6.192,1354.0,1603,2014,Dimension,/boardgame/153318/dimension
6.76,6.192,1568.0,1604,1998,Basari,/boardgame/14/basari
7.43,6.192,802.0,1605,2019,Nētā-Tanka: Deluxe Edition,/boardgame/245931/neta-tanka-deluxe-edition
7.09,6.192,1000.0,1606,2016,Key to the City: London,/boardgame/205507/key-city-london
7.49,6.927,3418.0,426,2002,Wallenstein (first edition),/boardgame/3307/wallenstein-first-edition
7.2,6.927,7121.0,427,2012,Trains,/boardgame/121408/trains
7.27,6.925,5616.0,428,2011,Belfort,/boardgame/50750/belfort
7.1,6.924,24961.0,429,1475,Chess,/boardgame/171/chess
7.03,6.924,25835.0,430,2003,Alhambra,/boardgame/6249/alhambra
7.13,6.922,9693.0,431,2009,Tobago,/boardgame/42215/tobago
7.28,6.922,5863.0,432,2009,Summoner Wars,/boardgame/58281/summoner-wars
7.67,6.921,2519.0,433,2012,Pax Porfiriana,/boardgame/128780/pax-porfiriana
7.44,6.921,3915.0,434,2012,Dixit: Journey,/boardgame/121288/dixit-journey
7.29,6.921,6072.0,435,2013,Smash Up: Awesome Level 9000,/boardgame/134726/smash-awesome-level-9000
7.21,6.919,6595.0,436,2015,Broom Service,/boardgame/172308/broom-service
7.15,6.918,8658.0,437,2007,Thebes,/boardgame/30869/thebes
7.14,6.918,10371.0,438,2002,Carcassonne: Hunters and Gatherers,/boardgame/4390/carcassonne-hunters-and-gatherers
7.43,6.918,4457.0,439,2015,Warhammer Quest: The Adventure Card Game,/boardgame/181521/warhammer-quest-adventure-card-game
7.8,6.917,2345.0,440,2019,Res Arcana,/boardgame/262712/res-arcana
7.89,6.916,2022.0,441,2014,The Battle of Five Armies,/boardgame/135219/battle-five-armies
7.42,6.915,4112.0,442,2015,One Night Ultimate Werewolf Daybreak,/boardgame/163166/one-night-ultimate-werewolf-daybreak
7.33,6.912,5037.0,443,2010,Defenders of the Realm,/boardgame/65532/defenders-realm
7.03,6.908,30447.0,444,2012,Coup,/boardgame/131357/coup
7.65,6.907,2654.0,445,2011,Space Empires: 4X,/boardgame/84419/space-empires-4x
7.06,6.312,1385.0,1301,2010,Inca Empire,/boardgame/75476/inca-empire
7.77,6.311,806.0,1302,2014,La Cosa Nostra,/boardgame/151771/la-cosa-nostra
6.56,6.311,9769.0,1303,1981,Axis & Allies,/boardgame/98/axis-allies
6.85,6.311,2445.0,1304,2011,Super Dungeon Explore,/boardgame/92190/super-dungeon-explore
7.55,6.311,869.0,1305,2015,IKI,/boardgame/177478/iki
